N,a_true,v_true,t0_true,a_est,v_est,t0_est
10,1.0443449052405183,1.8411936718072206,0.408841130351954,1.0757298331821206,1.2887012318130922,0.38772720273150535
10,0.8851958825183122,0.661608879198377,0.2754627587366344,1.184720063931665,1.170145086020804,0.18292645433986382
10,1.563786170319026,1.7334832215603133,0.3406298395745797,2.7382893641812043,2.5222881368908183,0.21016439187037794
10,1.818683456593884,1.7432520320763802,0.38043570704551144,2.6905983928699007,2.5669958017337287,0.4258833873918896
10,1.2156727561917147,1.3200300236355802,0.17568434774366826,1.1647841730701747,1.190172731713767,0.12126260926597432
10,1.8684691155833766,0.8253178952938283,0.3277266141330709,1.527597729727658,0.26542662391914595,0.5050014816913273
10,1.8656469948668792,1.0878968100021278,0.191052433796791,1.5769778554123197,1.3933135267531889,0.5951421913580348
10,1.1377548125867807,0.6102027943199104,0.19370588672202715,1.2612696888216999,1.7420735603254724,0.08943210633339127
10,0.6000485202039223,1.8985030990978995,0.14778198115791874,0.5332913629330331,0.7603069096753393,0.17804024731470047
10,1.92800838989023,0.5771319951326064,0.1868403485951723,2.325931650276015,0.36428321541033065,-0.179030668021406
10,1.380901714495918,1.548580175048871,0.43240578751686765,1.2003844243015003,1.8304340949898423,0.5344941310921595
10,1.0795012206604424,0.8648309321578933,0.2680462179691767,0.9665579015815332,2.273246717802425,0.4317707931105291
10,1.1779029207642246,1.6597887178496986,0.2690607593750277,2.698217057646822,2.55974765227824,-0.027277216838253293
10,1.4200795470560332,1.1285185366895119,0.49914196290111434,2.67399764470207,2.5829322596198794,0.43695129442781655
10,1.5437928049162224,1.902001837440614,0.3814562200443806,1.4005606827054466,1.5688178345060113,0.2402278784327494
10,1.9646796367242965,0.7209130593340776,0.3048467138667146,1.9261131745071522,1.1407556972338546,0.4983549887661669
10,0.510317945481955,0.5227805761266293,0.3012450205499285,0.419287765160432,-0.9670330064437278,0.3054782880922952
10,1.6998785862095322,1.2970895857876716,0.40340891621369857,1.5511753934956833,1.416490092964032,0.3944783725478974
10,1.1356337834447947,1.492580591230206,0.12565092271459466,2.344539129468733,2.945890171691699,0.06262965912261148
10,1.5920489716532797,0.9089622102388437,0.2721596276553606,2.299456919681949,3.0036460868350887,0.42809628750291695
10,1.2311873625873058,1.809030838452531,0.16091595985195492,0.7640034501224114,1.8145132209779598,0.3542486624485248
10,0.8351993873784639,1.1925818476746866,0.17669700396249174,0.8217447970535379,2.673852740187252,0.28562516627628515
10,1.9197882909948214,1.909235629959418,0.22422024007178232,3.4287481794136467,2.0143662984983877,-0.14749295860218814
10,1.8565998218691635,1.0076929979063767,0.47353226086723543,1.8046766076270357,0.7681677455456828,0.32862857798765743
10,0.6910456338639694,0.8732831899886466,0.30162896787282767,0.7599931911690653,0.5335115009181259,0.2867291294471562
10,1.9359964094683253,1.7840477528588425,0.11486194050471871,2.934096510612533,2.353963052567304,0.07751936154375194
10,1.56420469097649,0.5972598365221977,0.17453048675469385,1.6782207730265943,0.8260500545585384,0.3434204994324149
10,1.0524012318167164,0.7282439571049122,0.3794670162914654,1.2408866670604117,-0.3267543433830968,0.2520661348533634
10,1.358552072392204,1.335014975783941,0.11710793751062872,1.172824781975031,1.1820131893746124,0.25806107403683
10,1.8753025444574003,1.3728514249233559,0.3607144517631008,3.184524184202985,2.1688498435370365,0.20010334167577948
10,1.3817658617774295,1.0660281407984646,0.36642613699643134,1.4624790189661154,0.9479071789350643,0.23212095958130496
10,1.427611528001948,1.7203715349838502,0.30932530991437013,1.3843002514312386,1.5872456680293834,0.25298753371202953
10,1.6829542946115366,1.5877112706622545,0.3288900853811515,3.062583656452941,2.2552052624247003,0.1947542619100583
10,1.866696007711077,1.7646087018771017,0.321346701713228,3.098727052911477,2.2289006616956337,0.1318512661687813
10,1.8074532854072003,1.5271184963895201,0.32136077351819825,1.623228030279713,1.3536142404820326,0.4109624372302347
10,1.9710040563138125,1.1108581456138393,0.2184419045388594,3.9121938035109305,1.7654429012310704,0.09510010217291898
10,1.5723593873091055,1.7738882660310469,0.23021740240220023,1.6333477366478173,1.3452276744483502,0.3062311894128992
10,1.7980929460525348,0.5413494318718841,0.1350877057834858,1.6063009879790255,0.25242162654603223,0.051699159460849464
10,0.6676643517275246,0.539547160175863,0.475607755619311,0.6476654396587659,2.1404482565107763,0.5241137139172369
10,0.520294826724669,1.5216444402462308,0.4118422221120678,0.46786599013547353,0.8666265910688641,0.4253142430741203
10,1.4957545278409716,1.5522617420680465,0.47733791262440517,2.576442344191392,2.6807332965241324,0.45281682175780613
10,1.7282521034324763,1.3451960496280155,0.12094297163326116,1.517322920024566,0.26722400535648644,-0.03227012333654122
10,0.9257853340250983,0.9050317303605953,0.48554282456860975,0.9908102397686919,2.217603824773924,0.4574561909144879
10,1.5991041812131572,1.5994281355181204,0.4906867617791205,3.4357679803028347,2.0102506392296546,-0.031196897749436014
10,0.9666061693372481,1.424530396030126,0.3695946841922231,0.6945319496716972,0.583796192961067,0.5009379881418863
10,1.4926911338978137,1.024249648746799,0.16674380226170352,3.007846872502658,2.2962454777167016,-0.2050659087810956
10,0.7948398258865724,1.2092103482656953,0.3110288953761245,1.679559118137891,4.112242733263237,0.25989130038463165
10,1.359753445492148,1.9806097957083455,0.19868131354848773,2.4936918609016505,2.7696905487557952,0.10067331857340578
10,1.4541427073082782,1.2865414745417005,0.15281366372967914,2.728202828084373,2.5316133784298507,-0.02443792442383974
10,1.269160052591599,1.2613854393223944,0.37579964707489555,1.3021883040883389,1.6873324468034558,0.5372133412257479
10,1.9364472937990984,1.0253247205907843,0.4603039386138227,1.689376107896292,0.8205954580748653,0.7380768302284695
10,1.748600169066968,1.6105976167219362,0.49517379512949766,1.3178677162390788,1.0519222407815614,0.5225302405056627
10,1.365139775712056,0.5302955749400338,0.18961214669043436,1.413779579113709,0.5993139757460424,0.054459411559203974
10,1.6732789546954807,1.4674302380628825,0.4904454624343898,2.77247244275664,2.4911896948491363,0.2565872191643228
10,1.174751513593686,1.4391207894655709,0.30260301100761106,1.0562745580356745,2.080164253338014,0.300894291266306
10,1.8131717999974852,1.4616665933585908,0.12937795695579857,2.7703465289414915,2.493101388759305,-0.015203161799576592
10,1.849320295894518,0.598927515732795,0.2808902342089318,2.123440950965771,1.034747199509782,0.5172271159736644
10,1.0419997426401426,1.0560996974545267,0.43759964656726613,,0.0,
10,1.4678620416077282,1.1906730813856856,0.4814421475618086,,0.0,
10,1.9620349404434003,0.6309194590895836,0.15968075651934713,1.8222182585701803,0.46498154455550417,-0.056407736528648944
10,1.3734059744295823,1.0053431480232675,0.3595387343524109,2.917058499721388,2.367712124836792,0.18801332094346268
10,0.6899030287534273,0.9215524765113103,0.16287914734656522,0.9119506614289199,2.4093678202869286,0.08768494129887155
10,1.1119965614327274,1.7150327603059439,0.10801861097251408,0.8686194584809439,0.46679256854002366,0.14122813664983505
10,0.5840948769390764,0.5178506581845829,0.148680311706897,0.49123135106265725,-0.8254056000925858,0.17697467310305728
10,1.8860121023221692,1.5949348277530004,0.14053711929852497,1.4466710863720782,0.9582650639658539,0.4364716527892145
10,1.840073505360469,1.870565606537566,0.17199584653295777,2.524246878618579,2.7361645317467316,0.15029293023555296
10,1.7262947843711802,0.9272936535385952,0.3682858414113144,3.8351087617669246,1.800928006919535,0.27447417565241605
10,1.376357092719963,1.8419128270410692,0.3671126626924033,2.3299186311489493,2.9643759598774637,0.3538373730822273
10,0.520671793630963,1.055909500868711,0.22537713679476276,0.5586787016016211,0.7257572321009841,0.21288530000400374
10,1.4311995199093868,1.3093908060414168,0.20862560931885407,3.2166614970697305,2.147181102189451,-0.2537156439121163
10,0.6242716669025155,1.0841070237730932,0.14781678027037037,0.646320116848407,3.399591812259147,0.16942195011860944
10,0.8489353831366638,0.6237397879761302,0.40301997179705873,0.7686633253813088,1.8035130795816172,0.43572834903559554
10,0.6642192913474319,1.9363127695951372,0.13754381160588083,0.7026392412636523,1.97298169488332,0.13959446688258065
10,1.1074333917621906,0.6072530496632413,0.41637627247846143,0.8894350283490019,1.5586235272217412,0.6574106366191705
10,1.0688693425675528,1.357286003184588,0.37760868451712115,0.6292985429222792,1.3464163709208652,0.5740848784774512
10,0.7723864665470437,0.5292476181991169,0.13379645728882605,0.8500673752057976,0.47697996645266255,0.09403857687822359
10,0.6055627808727391,1.4553767867324803,0.21825840982549627,0.6168581198155433,0.6573069156152291,0.21689004520734648
10,1.4583668167069777,0.5395778276110219,0.39328415110193526,,0.0,
10,1.1804337539826713,0.9572874900610269,0.3350401121046115,1.3304621955651363,0.3047550764386327,0.09110954529610754
10,0.9509358704591904,0.6840035559388401,0.2083766762356688,,0.0,
10,0.7185982054800382,0.9271752352658946,0.13476656579288573,,0.0,
10,1.576974075943473,0.9401437875641618,0.3175885760258173,1.6871911670498008,1.3022973449880348,0.19474723225192625
10,1.3820429905737495,0.8362752119442546,0.2716969390768731,1.1805856901672014,-0.34344403077657154,0.3046960490846795
10,1.9961621289564422,0.7290324940540109,0.4250104882525795,1.5430092605140957,0.8984355418955872,0.6428562973359827
10,1.1927441472314606,1.4929692555258154,0.2925474206439702,1.2966254642924577,1.0691555883304849,0.26133733179571567
10,1.6787507369967982,1.8963719363964173,0.38929443610117065,2.78731383585693,2.4779250509209865,0.15918035840784006
10,1.2702541258558289,0.6315193397872135,0.1551594710207873,1.3979859010282756,0.2900351912060974,-0.034058969071554035
10,1.086080094461391,1.619854116340339,0.24936029011831545,0.9812677284227566,1.4127585377215603,0.2246892965718094
10,0.5961255150102192,0.7794406424182905,0.25180570138699554,,0.0,
10,0.7806738382025362,1.9212357607530401,0.3349016978228968,0.6731768750468488,1.2586556249844991,0.3636901281628433
10,1.9064795931815537,1.0103632375430638,0.15237795918980568,1.5114246366016753,0.9172103772483619,0.4605549624143982
10,1.323349013211503,1.4283231060726744,0.2561670022150013,1.26523963604778,1.7366074494786412,0.1572119205953142
10,1.0742896488894078,1.0634079810016275,0.20140964154357388,1.0150555153720922,2.16463488357164,0.38401078508183806
10,1.6214392407837446,1.0360538507166366,0.476957091975977,1.5257826431099069,1.4400639483339217,0.3383341069603463
10,1.363746443375794,0.6040325206108099,0.44819181318500934,1.349146265485408,1.0275345205963398,0.41634292051848426
10,0.7033117910946933,0.8808986219763858,0.406959587932471,1.5210237576959,4.540859236223336,0.3821341332301701
10,0.5521026760378156,1.7767774147078395,0.1017628207717105,0.4357030895871183,0.9305995706672444,0.14241716884541386
10,1.5043665813896474,0.9586389619668819,0.35723876505043317,1.3091346225651623,1.0589394988297989,0.5742588036092617
10,1.1021271557912218,1.5049012566730924,0.1718941736798127,1.218269257034722,1.8035623608234879,0.12608122763228907
10,1.6299053254387768,0.5843257973453343,0.3362312821513944,1.6764531594618513,0.8269210226934687,0.20599583607024874
10,0.7944269350703015,0.6306734880839631,0.48299664356119487,0.8596002778368869,0.9856882114083986,0.5295549540796093
10,0.798467034145963,0.6181175849435543,0.21234912056072855,1.0636520475663174,2.065736236171938,0.11694932376279721
10,1.2232024090628981,1.8348227017283896,0.383533429133198,1.1799590367660937,1.862119369294496,0.38038652547243984
10,1.5220811058668005,1.1047908429051942,0.3248068304058136,1.5090985939113486,1.4559847754157371,0.5838173369135633
10,1.2731965451241885,1.4658465326452517,0.15774727968694915,1.6214925635226543,1.3550629998344248,-0.21979647789860385
10,1.2067680060828205,1.6247715025804474,0.41774200636371284,1.095081082531899,1.2659285081563894,0.5171929984422059
10,1.7119684455973392,0.6572667879932289,0.20359702803025354,1.825411839411961,0.7594419687594841,-0.2080183808590027
10,1.6555484855698905,1.5375245222480498,0.21241944626186293,1.416216776243091,1.5514747559797795,0.261140595682975
10,1.766178292375899,1.785749985535126,0.3312528766844668,1.524234900997163,1.4415262213841076,0.4401265793091209
10,1.6934592572547638,0.9308617739802965,0.3891311970519863,1.5928102630538499,0.8703449452052048,0.324581846983089
10,0.739171267318781,1.4145748146016541,0.2895939299047443,0.6988633513387164,1.983641520855769,0.27985068142761127
10,1.6749571753612775,1.25011669926897,0.3570507764279416,1.300293993609696,1.0661391715510833,0.7052557112952474
10,0.9126072678195079,1.764076817801417,0.18192179716487697,1.0208127241559017,1.3580300561654945,0.1133396633490713
10,1.440529733953539,1.8133800893639251,0.14028169074424893,1.1208071789322043,1.960394810666292,0.28629560255966124
10,0.6764928852192763,1.6697330813561437,0.18287195346858037,0.6211221728098768,2.2319189715100225,0.24208860585625402
10,0.7797177893485517,1.2425231841112596,0.21404984806976401,0.7885236717044883,1.0745369997018195,0.27715517771650966
10,0.6973795704597171,1.4293955016101765,0.3201916191915739,0.5236603255341378,2.6473160052861733,0.39279151777693055
10,1.1017033336245652,1.0867309457034433,0.45743881852576684,0.9337169574490455,0.43424841422599003,0.5003335802188175
10,1.1616663832852652,1.126139248631834,0.3714186790796282,1.3535396818267094,1.6233174445029128,0.3772282330372014
10,0.7175327356658338,0.7959810072583307,0.4660186030665078,0.6100669030388371,2.2723644803783736,0.5404146026111066
10,1.1974479170831267,1.9298405365698565,0.23800507279132882,1.037077002923075,1.3367323325196894,0.27471384866308685
10,1.111781174761288,1.5801109497676016,0.28346252301116226,0.8908005904859384,1.5562342188880418,0.328275559914266
10,1.0728323447272914,1.5745868549247346,0.3327350312955729,1.037325981163064,0.8168096391813128,0.2774368917845704
10,1.4510023115451154,0.6001001531035786,0.24674462879895984,1.559463994901678,1.4089614024559454,0.34503173586300073
10,1.0643123118428788,1.0007552173834653,0.28906392999976815,1.0907305135475702,0.7768168671025725,0.23201381419248424
10,1.988355422359267,0.6179286400425712,0.23292402757394826,2.415902634583319,0.35071689076300067,0.14135280284660667
10,1.0291570593281696,1.8968424900301675,0.33813245085280036,0.8596251774910715,1.6126730549772543,0.3824220277656599
10,0.7546707372866331,1.8182192298343534,0.4689711783756917,1.495276908196912,4.619047308753736,0.41246083601052935
10,1.90613815218235,0.5209910047076709,0.45456418476240223,1.6713228784554284,0.506962401645721,0.4550058323688304
10,1.6835094715342076,1.421845520435575,0.4792900304058839,1.577050034045288,0.8790427260978587,0.3782467425175895
10,1.972841560862153,1.9524310175130848,0.4178293708871045,3.229803619847085,2.138444187815838,0.17449487835114763
10,1.7017146837675117,0.7051260912129759,0.45360792612354695,1.6767944973291369,0.5053081112425001,0.49435574050879916
10,1.882157991337418,1.541406842592075,0.33559652490262626,2.3860454962682125,2.8946450474019683,0.10685088851612978
10,1.0084237025639962,1.1939035292552551,0.4754675276253987,1.096257678808993,1.264569806823157,0.4176532849589878
10,1.0904699350396698,1.9460116000747292,0.19228690292974313,1.612225691875498,4.283987541852123,0.2541933930974408
10,1.0213438989801698,1.4987399351630522,0.15625082784172975,1.008013251035205,1.375273945750416,0.26606138073135
10,0.8644571569920383,1.0550402167370563,0.22920609121054067,0.9310339933423554,0.4354997894894999,0.2393684228629046
10,1.8797469766002584,1.721498173654489,0.3085295879151483,1.5535257366600874,1.4143470722667364,0.353240256727761
10,1.809417689220475,1.5145787910004844,0.41149613337034985,3.252462948526331,2.1235460289495247,0.04056331667794533
10,0.674334248406137,1.8604115385647835,0.18615823349516214,0.7011240243944181,1.2084849911098683,0.16021575819124265
10,1.1511209358432588,1.3279777618830562,0.44329753601228516,1.3134791856335775,1.0554368704755606,0.33637054622046586
10,0.9257108812225965,1.350784931197236,0.47701246071121794,0.7896276985357075,0.5134889630392427,0.5382324053182692
10,1.4570601649827335,1.6314529340246064,0.2577069835878647,2.5451228367675274,2.713721585014177,0.1482346650773006
10,1.9099523569211283,1.2334477111463205,0.1269200276041329,1.429951164508436,0.96946972423107,0.4268100832125821
10,0.9396371632121658,1.8014024022807342,0.27705431657238677,0.8209338566847433,1.6886797271564578,0.3260048152351702
10,1.7274116609983203,1.1328495421635947,0.34746758489481905,3.1905491468459637,2.1647542353253724,0.053073403153184984
10,1.060302647702806,0.6763586042531198,0.2245882169379438,1.045758869134542,0.8102229733785737,0.17493616949242236
10,1.7253468770911566,1.394200018669862,0.482364335524783,1.5492083487719601,0.8948404920608585,0.5380088794272436
10,0.7647462119298086,0.9718488338382814,0.37979658563407115,0.8153231051325903,1.7003005954240036,0.2975641610496119
10,0.7325268726551015,1.6357004091018383,0.14372761354486585,0.6935594057622917,3.168040919178723,0.17270315874410364
10,0.9863247661736447,1.349488414675126,0.1660959365550701,1.175793002936243,0.7206182195941746,0.10485821242591814
10,1.2927042402410462,1.5309694083436163,0.40636475308630404,1.3115964768958481,1.0569518792859447,0.3585851589717198
10,1.091721202536273,0.8191404623665761,0.46421042411899993,1.286443968880896,1.0776173658972934,0.3922178493679501
10,1.162728619024355,0.6867530441885221,0.43595077050257547,1.1726457961012746,0.34576946376836415,0.3867117157482969
10,1.1200937962367024,1.9163995440866992,0.15190457780327524,2.447737624803507,2.8216891829666566,0.09563528817606665
10,1.1757354245904876,0.7974951919611222,0.3937278774389058,0.8765416639305269,0.9666372920458904,0.4803843458956135
10,1.6813277493729533,1.5221287022989063,0.3456052254065022,1.219489381680835,1.1367826419358786,0.5186991325432522
10,0.9965794673139277,0.6401917673168087,0.42757966546385784,0.8089014850509373,0.5012540038576289,0.6660201214650656
10,1.8692841617999627,0.6534800293708537,0.4482618585669247,1.7220910986663456,0.49201686312842796,0.6154481058534925
10,0.5702168878275891,0.9299103632165484,0.3664405438318469,,0.0,
10,0.9857678771814276,0.5715185073529794,0.14071061976136012,1.0174657046491675,1.3624973842218093,0.13683873190565646
10,1.484867385904293,0.8795452090263296,0.4470822084754643,1.4980971091482504,0.2706534213517661,0.5692394399433808
10,1.3829406795724988,1.1321423735187486,0.1408456998643514,1.5408792459832041,0.8996774826669329,0.11417653805435035
10,0.5086622146191586,1.7068180011501701,0.23768329977411295,0.6239821873260313,2.221688998945014,0.18570948938128556
10,1.825795508458227,1.316081298172914,0.15588375639362614,2.6571073199536475,2.599351078814927,0.21167139398367274
10,0.8283899562974839,1.9737994540303856,0.23908376847250526,1.0333711922004516,2.1262684637622504,0.18393276490337862
10,1.1066999201550067,0.5350663024970881,0.3769459103898659,0.9163653661388729,-0.9246288562359282,0.5310483082853251
10,1.8738478505605096,1.8383636211809455,0.442379942378445,2.9789529436736304,2.3185175829367672,0.3944277266664967
10,1.070069276616268,1.1664764140773745,0.1976347897651346,1.1921601874023136,1.1628423560600447,0.12681460449275178
10,1.4194603164823933,1.4352495290959444,0.2620348170550122,1.30927116142712,1.0588290660956854,0.41237886879703006
10,1.150451575066221,1.988918042748359,0.130610633489725,1.2015285131471387,1.828691165706151,0.1817680206782903
10,0.8501951942096229,0.866547288003984,0.3017024717091612,0.9756057229292021,1.4209575943831272,0.34423151867940194
10,0.9722092196089553,1.0598746255115477,0.10642187551997045,1.0777717099914053,0.7861570799570906,0.02090473027920209
10,0.7017499269879302,1.4257162148066336,0.3784459796807781,0.6449400225323729,2.149493460921485,0.43583886535192073
10,1.0478413572106542,1.6478493571180006,0.24371315752172917,1.1791727245303414,1.8633610934406266,0.21207319616048476
10,0.9510861850700487,0.5225690467308015,0.10465352723570916,,0.0,
10,1.5983563158631573,0.9991606680713669,0.19790085062562796,1.692935908038505,1.2978781812726752,0.20534603694986753
10,1.7022499756713252,1.6178069162447994,0.22356141125217693,2.853855487834092,2.4201487454749757,0.1566077860428261
10,1.9084742901366998,1.9546784734384248,0.21259002030173516,3.182510433472034,2.1702221950340843,0.13163127995180013
10,1.5472730194079594,0.9888784435590902,0.20938812269292859,2.7628550333269626,2.499861445980974,0.12768202268499929
10,1.8704558693108564,0.7917239360605779,0.4324167340237536,1.6475938844255265,0.8414053816443097,0.5132800963960059
10,0.9337081726282279,1.354111100241981,0.34057991105333635,0.8623743128400264,1.6075320663882686,0.37622817146518794
10,1.330264643289794,1.2509805877543336,0.3047448244944012,1.2857914088539102,1.0781642742158029,0.3342114814736841
10,1.9393902117982662,1.8661212381276227,0.4343178835004593,3.0418353788909696,2.2705879570533183,0.23305958342398125
10,1.3415470042947053,0.7636232189404417,0.1516518299918928,1.2481865727056185,1.760333451251145,0.38625552378427214
10,0.6067123969128542,1.19560144998988,0.4978991486238038,0.5961150426140114,3.685906947929408,0.5016113474944839
10,1.803877033645739,1.5127306546720882,0.4730066287478413,1.438157843840159,0.9639375587718643,0.5348579754525011
10,1.3094206364789536,0.8296960219155874,0.37989157098014015,1.2455582814355137,0.32552881238191694,0.40841614330039283
10,1.9163621755185445,1.7024794114793425,0.3835656255051335,2.869233627392067,2.407177551772356,0.2933683648099862
10,1.0346897793804917,0.9122914791027961,0.16536032875469114,1.2191112586764745,1.1371352296630566,0.02784149247258033
10,1.9596140172812886,1.7519414107537705,0.42661260750925045,1.2576469330378857,1.747091746988763,0.6437749893800808
10,1.7294617002835528,1.0007497600352444,0.13786250512499715,1.534673559511064,0.5521029896788907,-0.1404088778402533
10,1.1393673516251157,1.5192915527164375,0.2815788309795738,0.8550298701141709,1.6213402707612787,0.37063672803673864
10,0.786875862181446,0.5816458109829823,0.2825771478706934,0.6841232580832303,0.5926784440046554,0.32864364869202567
10,1.2993476481589235,1.2378580281035807,0.1145338652171152,1.5400336729923108,1.426738009609216,0.0015951330887565285
10,0.536361695118078,0.8682632379728706,0.2679005165996108,0.5521208952691851,2.510852918261691,0.2855757669631428
10,1.8662205812663817,1.168701892690176,0.27380835057201336,3.570878649294648,1.9341891609822242,0.18383393918645052
10,1.5568157307705621,1.7595348959700108,0.4718118906714128,2.5402257142662057,2.718953178002808,0.3405293144271513
10,0.7945645306574336,1.9021930329800043,0.3076988513325297,0.8678889149659716,1.5973177410316906,0.24406517664842198
